PROJECT,WBS ID,DESCRIPTION,ALIAS,E,CAM,CHARGE #,RESP,PERF,YYYYMM,BCWS HRS/UTS,ACT HRS/UTS,BCWP HRS/UTS,ETC HRS/UTS,BCWS PRIME,BCWP PRIME,ACT PRIME,BCWS T DLRS,BCWP T DLRS,ACT T DLRS,ETC T DLRS,CLIN,XREF-4,E
LRIPOC,C7MX48AB-810HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201112,29.03,0.00,29.03,29.03,1606.23,1606.23,0.00,4399.39,4399.39,0.00,4084.90,,0048AB,L
LRIPOC,C7MX48AB-810HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201201,14.52,0.00,14.52,18.66,832.58,832.58,0.00,2345.95,2345.95,0.00,3015.28,,0048AB,L
LRIPOC,C7MX48AB-810HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201202,14.52,0.00,14.52,0.00,832.58,832.58,0.00,2345.95,2345.95,0.00,68.36,,0048AB,L
LRIPOC,C7MX48AB-810HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201203,18.15,0.00,18.15,25.41,1040.72,1040.72,0.00,2932.44,2932.44,0.00,4034.55,,0048AB,L
LRIPOC,C7MX48AB-810HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201204,14.51,0.00,0.00,26.77,832.00,0.00,0.00,2344.33,0.00,0.00,4249.01,,0048AB,L
LRIPOC,C7MX48AB-810HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201205,14.51,0.00,0.00,26.77,832.00,0.00,0.00,2344.33,0.00,0.00,4249.01,,0048AB,L
LRIPOC,C7MX48AB-810HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201206,17.42,0.00,0.00,29.62,998.86,0.00,0.00,2814.49,0.00,0.00,4697.91,,0048AB,L
LRIPOC,C7MX48AB-810HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201207,12.34,0.00,0.00,26.41,707.58,0.00,0.00,1993.73,0.00,0.00,4191.80,,0048AB,L
LRIPOC,C7MX48AB-810HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201205,8.59,0.00,0.00,8.59,492.55,0.00,0.00,1387.86,0.00,0.00,1354.58,,0048AB,L
LRIPOC,C7MX48AB-810HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201206,13.75,0.00,0.00,13.75,788.43,0.00,0.00,2221.54,0.00,0.00,2168.27,,0048AB,L
LRIPOC,C7MX48AB-810HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201207,10.31,0.00,0.00,10.31,591.18,0.00,0.00,1665.75,0.00,0.00,1625.81,,0048AB,L
LRIPOC,C7MX48AB-810HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201208,11.45,0.00,0.00,11.45,656.54,0.00,0.00,1849.94,0.00,0.00,1805.58,,0048AB,L
LRIPOC,C7MX48AB-810HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201209,13.75,0.00,0.00,13.75,788.43,0.00,0.00,2221.54,0.00,0.00,2168.27,,0048AB,L
LRIPOC,C7MX48AB-810HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201210,11.45,0.00,0.00,11.45,656.54,0.00,0.00,1849.94,0.00,0.00,1805.58,,0048AB,L
LRIPOC,C7MX48AB-810HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201211,10.88,0.00,0.00,10.88,623.86,0.00,0.00,1757.85,0.00,0.00,1715.70,,0048AB,L
LRIPOC,C7MX48AB-810HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,H00,LC7MX48AB,H00,810H,201212,8.02,0.00,0.00,8.02,459.87,0.00,0.00,1295.76,0.00,0.00,1264.70,,0048AB,L
LRIPOC,C7MX48AB-811HFIT1,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HBX,LC7MX48AB,HBX,811H,201203,4.50,0.00,4.50,4.50,258.03,258.03,0.00,727.05,727.05,0.00,709.62,,0048AB,L
LRIPOC,C7MX48AB-811HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HBX,LC7MX48AB,HBX,811H,201207,10.80,0.00,0.00,10.80,619.27,0.00,0.00,1744.92,0.00,0.00,1703.08,,0048AB,L
LRIPOC,C7MX48AB-811HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HBX,LC7MX48AB,HBX,811H,201212,10.80,0.00,0.00,10.80,619.27,0.00,0.00,1744.92,0.00,0.00,1703.08,,0048AB,L
LRIPOC,C7MX48AB-815HFIT1,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HEX,LC7MX48AB,HEX,815H,201203,28.80,0.00,28.80,28.80,1651.39,1651.39,0.00,4653.12,4653.12,0.00,4541.55,,0048AB,L
LRIPOC,C7MX48AB-815HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HEX,LC7MX48AB,HEX,815H,201111,28.35,0.00,28.35,28.35,1568.61,1568.61,0.00,4296.34,4296.34,0.00,3989.21,,0048AB,L
LRIPOC,C7MX48AB-815HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HEX,LC7MX48AB,HEX,815H,201207,28.35,0.00,0.00,28.35,1625.59,0.00,0.00,4580.42,0.00,0.00,4470.59,,0048AB,L
LRIPOC,C7MX48AB-815HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HEX,LC7MX48AB,HEX,815H,201205,28.35,0.00,0.00,28.35,1625.59,0.00,0.00,4580.42,0.00,0.00,4470.59,,0048AB,L
LRIPOC,C7MX48AB-815HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HEX,LC7MX48AB,HEX,815H,201212,28.35,0.00,0.00,28.35,1625.59,0.00,0.00,4580.42,0.00,0.00,4470.59,,0048AB,L
LRIPOC,C7MX48AB-816HFIT1,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201110,0.00,5.50,0.00,0.00,0.00,0.00,362.23,0.00,0.00,957.23,0.00,,0048AB,L
LRIPOC,C7MX48AB-816HFIT1,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201111,14.00,0.00,14.00,14.00,774.62,774.62,0.00,2121.65,2121.65,0.00,1969.98,,0048AB,L
LRIPOC,C7MX48AB-816HFIT1,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201112,14.80,4.30,14.80,14.80,818.88,818.88,256.53,2242.89,2242.89,677.90,2082.55,,0048AB,L
LRIPOC,C7MX48AB-816HFIT1,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201201,14.00,57.00,14.00,19.30,802.76,802.76,3483.76,2261.93,2261.93,9711.22,3118.24,,0048AB,L
LRIPOC,C7MX48AB-816HFIT1,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201202,14.80,41.70,14.80,20.00,848.63,848.63,2517.67,2391.19,2391.19,7018.18,3231.33,,0048AB,L
LRIPOC,C7MX48AB-816HFIT1,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201203,18.00,0.00,18.00,0.00,1032.12,1032.12,0.00,2908.20,2908.20,0.00,0.00,,0048AB,L
LRIPOC,C7MX48AB-816HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201111,8.10,0.00,8.10,8.10,448.17,448.17,0.00,1227.53,1227.53,0.00,1139.77,,0048AB,L
LRIPOC,C7MX48AB-816HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201112,8.50,6.00,8.50,8.50,470.31,470.31,370.50,1288.14,1288.14,979.08,1196.06,,0048AB,L
LRIPOC,C7MX48AB-816HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201201,8.10,0.00,8.10,10.60,464.45,464.45,0.00,1308.69,1308.69,0.00,1712.61,,0048AB,L
LRIPOC,C7MX48AB-816HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201202,8.50,0.00,8.50,8.50,487.39,487.39,0.00,1373.32,1373.32,0.00,1373.32,,0048AB,L
LRIPOC,C7MX48AB-816HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201203,10.50,0.00,10.50,10.50,602.07,602.07,0.00,1696.45,1696.45,0.00,1655.77,,0048AB,L
LRIPOC,C7MX48AB-816HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201204,8.50,0.00,0.00,8.50,487.39,0.00,0.00,1373.32,0.00,0.00,1340.39,,0048AB,L
LRIPOC,C7MX48AB-816HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201205,8.50,0.00,0.00,8.50,487.39,0.00,0.00,1373.32,0.00,0.00,1340.39,,0048AB,L
LRIPOC,C7MX48AB-816HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201206,10.40,0.00,0.00,10.40,596.34,0.00,0.00,1680.29,0.00,0.00,1640.00,,0048AB,L
LRIPOC,C7MX48AB-816HFIT2,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201207,8.10,0.00,0.00,16.60,464.45,0.00,0.00,1308.69,0.00,0.00,2617.70,,0048AB,L
LRIPOC,C7MX48AB-816HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201205,11.60,0.00,0.00,11.60,665.14,0.00,0.00,1874.17,0.00,0.00,1829.24,,0048AB,L
LRIPOC,C7MX48AB-816HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201206,14.10,0.00,0.00,14.10,808.49,0.00,0.00,2278.09,0.00,0.00,2223.47,,0048AB,L
LRIPOC,C7MX48AB-816HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201207,10.90,0.00,0.00,10.90,625.01,0.00,0.00,1761.08,0.00,0.00,1718.85,,0048AB,L
LRIPOC,C7MX48AB-816HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201208,11.60,0.00,0.00,11.60,665.14,0.00,0.00,1874.17,0.00,0.00,1829.24,,0048AB,L
LRIPOC,C7MX48AB-816HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201209,13.50,0.00,0.00,13.50,774.09,0.00,0.00,2181.15,0.00,0.00,2128.85,,0048AB,L
LRIPOC,C7MX48AB-816HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201210,11.60,0.00,0.00,11.60,665.14,0.00,0.00,1874.17,0.00,0.00,1829.24,,0048AB,L
LRIPOC,C7MX48AB-816HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201211,10.90,0.00,0.00,10.90,625.01,0.00,0.00,1761.08,0.00,0.00,1718.85,,0048AB,L
LRIPOC,C7MX48AB-816HFIT3,Scheduled and Unscheduled Maintenance CLIN 48AB,,W,HHX,LC7MX48AB,HHX,816H,201212,5.80,0.00,0.00,5.80,332.57,0.00,0.00,937.09,0.00,0.00,914.62,,0048AB,L
LRIPOC,C7MX48AB-819HFIT1,AV IPT Flight Systems Anomaly Investigation Support Retrofit #1,,W,HJX,LC7MX48AB,HJX,819H,201201,0.00,1.70,0.00,0.00,0.00,0.00,69.37,0.00,0.00,166.81,0.00,,0048AB,L
LRIPOC,C7MX48AB-819HFIT1,AV IPT Flight Systems Anomaly Investigation Support Retrofit #1,,W,HJX,LC7MX48AB,HJX,819H,201202,0.00,199.10,0.00,0.00,0.00,0.00,7425.72,0.00,0.00,20699.70,0.00,,0048AB,L
LRIPOC,C7MX48AB-819HFIT1,AV IPT Flight Systems Anomaly Investigation Support Retrofit #1,,W,HJX,LC7MX48AB,HJX,819H,201203,9.90,0.00,9.90,9.90,567.67,567.67,0.00,1599.51,1599.51,0.00,1561.16,,0048AB,L
LRIPOC,C7MX48AB-819HFIT2,AV IPT Flight Systems Anomaly Investigation Support Retrofit #2,,W,HJX,LC7MX48AB,HJX,819H,201112,0.00,3.00,0.00,0.00,0.00,0.00,129.96,0.00,0.00,343.43,0.00,,0048AB,L
LRIPOC,C7MX48AB-819HFIT2,AV IPT Flight Systems Anomaly Investigation Support Retrofit #2,,W,HJX,LC7MX48AB,HJX,819H,201205,18.90,0.00,0.00,15.90,1083.73,0.00,0.00,3053.61,0.00,0.00,2507.31,,0048AB,L
LRIPOC,C7MX48AB-819HFIT3,AV IPT Flight Systems Anomaly Investigation Support Retrofit #3,,W,HJX,LC7MX48AB,HJX,819H,201205,9.40,0.00,0.00,9.40,539.00,0.00,0.00,1518.73,0.00,0.00,1482.31,,0048AB,L
LRIPOC,C7MX48AB-819HFIT3,AV IPT Flight Systems Anomaly Investigation Support Retrofit #3,,W,HJX,LC7MX48AB,HJX,819H,201212,9.50,0.00,0.00,9.50,544.73,0.00,0.00,1534.88,0.00,0.00,1498.08,,0048AB,L
LRIPOC,C7MX48AB-4J4G0030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J4G,201110,52.70,0.00,0.00,52.70,2393.63,0.00,0.00,9096.29,0.00,0.00,7858.93,,0048AB,L
LRIPOC,C7MX48AB-4J4G0030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J4G,201111,49.70,0.00,102.40,49.70,2257.37,4651.01,0.00,8578.47,17674.76,0.00,7411.55,,0048AB,L
LRIPOC,C7MX48AB-4J4G0030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J4G,201112,52.70,0.00,52.70,52.70,2393.63,2393.63,0.00,9096.29,9096.29,0.00,7858.93,,0048AB,L
LRIPOC,C7MX48AB-4J4G0030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J4G,201201,49.70,0.00,49.70,73.00,2456.67,2456.67,0.00,9148.13,9148.13,0.00,13436.90,,0048AB,L
LRIPOC,C7MX48AB-4J4G0030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J4G,201202,52.70,0.00,52.70,73.00,2604.96,2604.96,0.00,9700.33,9700.33,0.00,13436.90,,0048AB,L
LRIPOC,C7MX48AB-4J4G0030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J4G,201203,64.60,0.00,64.60,147.00,3193.18,3193.18,0.00,11890.73,11890.73,0.00,26146.98,,0048AB,L
LRIPOC,C7MX48AB-4J3G0030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J3G,201110,23.00,0.00,0.00,23.00,1111.59,0.00,0.00,4224.26,0.00,0.00,3623.96,,0048AB,L
LRIPOC,C7MX48AB-4J3G0030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J3G,201111,22.00,0.00,45.00,22.00,1063.26,2174.85,0.00,4040.60,8264.86,0.00,3466.40,,0048AB,L
LRIPOC,C7MX48AB-4J3G0030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J3G,201112,23.00,0.00,23.00,23.00,1111.59,1111.59,0.00,4224.26,4224.26,0.00,3623.96,,0048AB,L
LRIPOC,C7MX48AB-4J3G0030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J3G,201201,22.00,0.00,22.00,28.00,1087.46,1087.46,0.00,4049.48,4049.48,0.00,5153.88,,0048AB,L
LRIPOC,C7MX48AB-4J3G0030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J3G,201202,23.00,0.00,23.00,28.00,1136.89,1136.89,0.00,4233.54,4233.54,0.00,5153.88,,0048AB,L
LRIPOC,C7MX48AB-4J3G0030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J3G,201203,28.00,0.00,28.00,68.00,1384.04,1384.04,0.00,5153.88,5153.88,0.00,12095.20,,0048AB,L
LRIPOC,C7MX48AB-4J350030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J35,201110,4.00,0.00,0.00,4.00,193.32,0.00,0.00,734.65,0.00,0.00,630.25,,0048AB,L
LRIPOC,C7MX48AB-4J350030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J35,201111,4.00,0.00,8.00,4.00,193.32,386.64,0.00,734.65,1469.31,0.00,630.25,,0048AB,L
LRIPOC,C7MX48AB-4J350030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J35,201112,4.00,3.00,4.00,4.00,193.32,193.32,147.51,734.65,734.65,523.32,630.25,,0048AB,L
LRIPOC,C7MX48AB-4J350030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J35,201201,4.00,0.00,4.00,9.00,197.72,197.72,0.00,736.27,736.27,0.00,1656.60,,0048AB,L
LRIPOC,C7MX48AB-4J350030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J35,201202,4.00,0.00,4.00,9.00,197.72,197.72,0.00,736.27,736.27,0.00,1656.60,,0048AB,L
LRIPOC,C7MX48AB-4J350030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4J35,201203,4.00,0.00,4.00,19.00,197.72,197.72,0.00,736.27,736.27,0.00,3379.54,,0048AB,L
LRIPOC,C7MX48AB-4D310030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4D31,201110,4.00,0.00,0.00,4.00,193.32,0.00,0.00,734.65,0.00,0.00,630.25,,0048AB,L
LRIPOC,C7MX48AB-4D310030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4D31,201111,14.00,0.00,18.00,14.00,676.62,869.94,0.00,2571.29,3305.95,0.00,2205.89,,0048AB,L
LRIPOC,C7MX48AB-4D310030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4D31,201112,4.00,0.00,4.00,4.00,193.32,193.32,0.00,734.65,734.65,0.00,630.25,,0048AB,L
LRIPOC,C7MX48AB-4D310030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4D31,201201,4.00,0.50,4.00,5.00,197.72,197.72,17.01,736.27,736.27,62.23,920.34,,0048AB,L
LRIPOC,C7MX48AB-4D310030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4D31,201202,4.00,0.00,4.00,5.00,197.72,197.72,0.00,736.27,736.27,0.00,920.34,,0048AB,L
LRIPOC,C7MX48AB-4D310030,Scheduled and Unscheduled Maintenance CLIN 48A,,W,HHX,LC7MX48AB,HHX,4D31,201203,4.00,0.00,4.00,11.00,197.72,197.72,0.00,736.27,736.27,0.00,1956.58,,0048AB,L
LRIPOC,R421GSIN-816H0030,AV IPT Liaison Eng. Support - LRE2,Lot 4,W,HHX,LR421GSIN,HHX,816H,201111,14.00,0.00,14.00,14.00,664.30,664.30,0.00,1819.49,1819.49,0.00,1713.35,,0047AA,L
LRIPOC,R421GSIN-816H0030,AV IPT Liaison Eng. Support - LRE2,Lot 4,W,HHX,LR421GSIN,HHX,816H,201112,14.00,0.00,14.00,14.00,664.30,664.30,0.00,1819.49,1819.49,0.00,1713.35,,0047AA,L
LRIPOC,R421GSIN-816H0030,AV IPT Liaison Eng. Support - LRE2,Lot 4,W,HHX,LR421GSIN,HHX,816H,201201,14.00,0.70,14.00,17.00,802.76,802.76,49.81,2261.93,2261.93,138.85,2746.63,,0047AA,L
LRIPOC,R421GSIN-816H0030,AV IPT Liaison Eng. Support - LRE2,Lot 4,W,HHX,LR421GSIN,HHX,816H,201202,12.00,0.00,12.00,17.00,688.08,688.08,0.00,1938.80,1938.80,0.00,2746.63,,0047AA,L
LRIPOC,R421GSIN-816H0030,AV IPT Liaison Eng. Support - LRE2,Lot 4,W,HHX,LR421GSIN,HHX,816H,201203,12.00,0.00,12.00,18.00,688.08,688.08,0.00,1938.80,1938.80,0.00,2838.47,,0047AA,L
LRIPOC,R421GSIN-816H0030,AV IPT Liaison Eng. Support - LRE2,Lot 4,W,HHX,LR421GSIN,HHX,816H,201204,7.80,0.00,0.00,24.80,447.25,0.00,0.00,1260.22,0.00,0.00,3910.78,,0047AA,L
LRIPOC,R422GSIN-816H0030,AV IPT Liaison Eng. Support - MCE2,Lot 4,W,HHX,LR422GSIN,HHX,816H,201111,14.00,0.00,14.00,14.00,664.30,664.30,0.00,1819.49,1819.49,0.00,1713.35,,0047AA,L
LRIPOC,R422GSIN-816H0030,AV IPT Liaison Eng. Support - MCE2,Lot 4,W,HHX,LR422GSIN,HHX,816H,201112,14.00,0.00,14.00,14.00,664.30,664.30,0.00,1819.49,1819.49,0.00,1713.35,,0047AA,L
LRIPOC,R422GSIN-816H0030,AV IPT Liaison Eng. Support - MCE2,Lot 4,W,HHX,LR422GSIN,HHX,816H,201201,14.00,0.00,14.00,17.00,802.76,802.76,0.00,2261.93,2261.93,0.00,2746.63,,0047AA,L
LRIPOC,R422GSIN-816H0030,AV IPT Liaison Eng. Support - MCE2,Lot 4,W,HHX,LR422GSIN,HHX,816H,201202,12.00,0.00,12.00,17.00,688.08,688.08,0.00,1938.80,1938.80,0.00,2746.63,,0047AA,L
LRIPOC,R422GSIN-816H0030,AV IPT Liaison Eng. Support - MCE2,Lot 4,W,HHX,LR422GSIN,HHX,816H,201203,12.00,0.00,12.00,18.00,688.08,688.08,0.00,1938.80,1938.80,0.00,2838.47,,0047AA,L
LRIPOC,R422GSIN-816H0030,AV IPT Liaison Eng. Support - MCE2,Lot 4,W,HHX,LR422GSIN,HHX,816H,201204,7.80,0.00,0.00,24.80,447.25,0.00,0.00,1260.22,0.00,0.00,3910.78,,0047AA,L
,,,,,,,,,,,,,,,,,,,,,,,
